,subject,verb,v_count,v_freq
56,i,believe,22,0.002900461437046803
57,she,go,22,0.002900461437046803
58,i,watch,22,0.002900461437046803
59,i,work,22,0.002900461437046803
60,she,get,20,0.0026367831245880024
61,he,want,20,0.0026367831245880024
62,he,find,20,0.0026367831245880024
63,he,get,19,0.0025049439683586024
64,i,thank,18,0.0023731048121292024
65,she,tell,18,0.0023731048121292024
66,i,turn,18,0.0023731048121292024
67,i,win,18,0.0023731048121292024
68,i,come,18,0.0023731048121292024
69,i,run,17,0.0022412656558998025
70,i,pick,16,0.002109426499670402
71,i,hope,16,0.002109426499670402
72,i,walk,16,0.002109426499670402
73,i,gon,16,0.002109426499670402
74,i,choose,16,0.002109426499670402
75,he,tell,16,0.002109426499670402
76,i,help,15,0.001977587343441002
77,i,set,15,0.001977587343441002
78,he,make,14,0.0018457481872116018
79,she,take,14,0.0018457481872116018
80,i,wear,14,0.0018457481872116018
81,i,share,13,0.0017139090309822016
82,i,join,13,0.0017139090309822016
83,he,write,13,0.0017139090309822016
84,i,send,13,0.0017139090309822016
85,i,sit,13,0.0017139090309822016
86,i,stop,13,0.0017139090309822016
87,he,give,13,0.0017139090309822016
88,she,make,13,0.0017139090309822016
89,i,miss,12,0.0015820698747528016
90,i,invite,12,0.0015820698747528016
91,i,hate,12,0.0015820698747528016
92,i,stand,12,0.0015820698747528016
93,he,start,12,0.0015820698747528016
94,i,imagine,11,0.0014502307185234014
95,i,buy,11,0.0014502307185234014
96,i,hold,11,0.0014502307185234014
97,i,change,11,0.0014502307185234014
98,she,want,11,0.0014502307185234014
99,i,forget,11,0.0014502307185234014
100,she,bring,10,0.0013183915622940012
101,i,grow,10,0.0013183915622940012
102,i,answer,10,0.0013183915622940012
103,i,wish,10,0.0013183915622940012
104,i,talk,10,0.0013183915622940012
105,he,put,10,0.0013183915622940012
106,i,add,10,0.0013183915622940012
107,she,love,10,0.0013183915622940012
108,i,teach,10,0.0013183915622940012
109,he,saw,9,0.0011865524060646012
110,i,suppose,9,0.0011865524060646012
111,i,blow,9,0.0011865524060646012
112,she,start,9,0.0011865524060646012
113,i,blame,9,0.0011865524060646012
114,i,design,9,0.0011865524060646012
115,i,live,9,0.0011865524060646012
116,i,interview,8,0.001054713249835201
117,i,mention,8,0.001054713249835201
118,he,need,8,0.001054713249835201
119,i,name,8,0.001054713249835201
120,she,look,8,0.001054713249835201
121,i,describe,8,0.001054713249835201
122,she,ask,8,0.001054713249835201
123,he,use,8,0.001054713249835201
124,i,be,8,0.001054713249835201
125,i,open,8,0.001054713249835201
126,i,'s,8,0.001054713249835201
127,i,pay,8,0.001054713249835201
128,i,visit,8,0.001054713249835201
129,she,see,8,0.001054713249835201
130,i,follow,7,0.0009228740936058009
131,i,throw,7,0.0009228740936058009
132,i,experience,7,0.0009228740936058009
133,i,promise,7,0.0009228740936058009
134,she,call,7,0.0009228740936058009
135,i,figure,7,0.0009228740936058009
136,he,look,7,0.0009228740936058009
137,i,assure,7,0.0009228740936058009
138,i,let,7,0.0009228740936058009
139,i,enjoy,7,0.0009228740936058009
140,she,find,7,0.0009228740936058009
141,she,give,7,0.0009228740936058009
142,i,draw,7,0.0009228740936058009
143,he,like,7,0.0009228740936058009
144,i,carry,7,0.0009228740936058009
145,i,drive,6,0.0007910349373764008
146,i,wait,6,0.0007910349373764008
147,i,continue,6,0.0007910349373764008
148,i,encounter,6,0.0007910349373764008
149,she,know,6,0.0007910349373764008
150,i,expect,6,0.0007910349373764008
151,i,build,6,0.0007910349373764008
152,i,train,6,0.0007910349373764008
153,he,see,6,0.0007910349373764008
154,i,appreciate,6,0.0007910349373764008
155,i,found,6,0.0007910349373764008
156,i,accept,6,0.0007910349373764008
157,she,like,6,0.0007910349373764008
158,he,turn,6,0.0007910349373764008
159,she,leave,6,0.0007910349373764008
160,i,finish,6,0.0007910349373764008
161,she,write,6,0.0007910349373764008
162,i,prefer,6,0.0007910349373764008
163,i,pull,6,0.0007910349373764008
164,i,speak,6,0.0007910349373764008
165,i,save,6,0.0007910349373764008
166,i,notice,6,0.0007910349373764008
167,he,kill,6,0.0007910349373764008
168,she,put,6,0.0007910349373764008
169,i,offer,6,0.0007910349373764008
170,i,receive,6,0.0007910349373764008
171,she,save,6,0.0007910349373764008
172,i,trust,5,0.0006591957811470006
173,i,eat,5,0.0006591957811470006
174,i,convince,5,0.0006591957811470006
175,i,hit,5,0.0006591957811470006
176,he,stop,5,0.0006591957811470006
177,i,move,5,0.0006591957811470006
178,she,begin,5,0.0006591957811470006
179,she,keep,5,0.0006591957811470006
180,he,call,5,0.0006591957811470006
181,i,place,5,0.0006591957811470006
182,i,happen,5,0.0006591957811470006
183,i,travel,5,0.0006591957811470006
184,i,fail,5,0.0006591957811470006
185,she,sell,5,0.0006591957811470006
186,i,raise,5,0.0006591957811470006
187,i,explore,5,0.0006591957811470006
188,she,saw,5,0.0006591957811470006
189,he,win,5,0.0006591957811470006
190,i,end,5,0.0006591957811470006
191,i,push,5,0.0006591957811470006
192,i,tap,5,0.0006591957811470006
193,he,learn,5,0.0006591957811470006
194,he,run,5,0.0006591957811470006
195,he,show,5,0.0006591957811470006
196,he,ask,5,0.0006591957811470006
197,i,lead,5,0.0006591957811470006
198,i,manage,5,0.0006591957811470006
199,i,develop,5,0.0006591957811470006
200,he,create,4,0.0005273566249176005
201,she,create,4,0.0005273566249176005
202,she,run,4,0.0005273566249176005
203,i,devote,4,0.0005273566249176005
204,i,gain,4,0.0005273566249176005
205,i,cut,4,0.0005273566249176005
206,i,calculate,4,0.0005273566249176005
207,i,question,4,0.0005273566249176005
208,i,listen,4,0.0005273566249176005
209,she,come,4,0.0005273566249176005
210,i,record,4,0.0005273566249176005
211,she,pull,4,0.0005273566249176005
212,he,keep,4,0.0005273566249176005
213,he,wear,4,0.0005273566249176005
214,i,tend,4,0.0005273566249176005
215,he,develop,4,0.0005273566249176005
216,she,teach,4,0.0005273566249176005
217,i,wonder,4,0.0005273566249176005
218,i,become,4,0.0005273566249176005
219,i,fell,4,0.0005273566249176005
220,i,plan,4,0.0005273566249176005
221,i,track,4,0.0005273566249176005
222,i,present,4,0.0005273566249176005
223,i,sell,4,0.0005273566249176005
224,i,break,4,0.0005273566249176005
225,i,explain,4,0.0005273566249176005
226,i,photograph,4,0.0005273566249176005
227,i,perform,4,0.0005273566249176005
228,i,apply,4,0.0005273566249176005
229,he,follow,4,0.0005273566249176005
230,she,open,4,0.0005273566249176005
231,he,pick,4,0.0005273566249176005
232,he,play,4,0.0005273566249176005
233,i,identify,4,0.0005273566249176005
234,i,grab,4,0.0005273566249176005
235,she,turn,4,0.0005273566249176005
236,he,spend,4,0.0005273566249176005
237,he,bring,4,0.0005273566249176005
238,i,wash,4,0.0005273566249176005
239,he,build,4,0.0005273566249176005
240,i,marry,4,0.0005273566249176005
241,she,learn,4,0.0005273566249176005
242,he,love,4,0.0005273566249176005
243,i,connect,4,0.0005273566249176005
244,i,support,4,0.0005273566249176005
245,he,live,4,0.0005273566249176005
246,he,leave,4,0.0005273566249176005
247,i,inspire,4,0.0005273566249176005
248,i,compare,4,0.0005273566249176005
249,she,hold,4,0.0005273566249176005
250,i,drop,4,0.0005273566249176005
251,she,live,4,0.0005273566249176005
252,i,cross,4,0.0005273566249176005
253,he,change,4,0.0005273566249176005
254,he,know,4,0.0005273566249176005
255,she,change,4,0.0005273566249176005
256,he,choose,3,0.0003955174686882004
257,i,consider,3,0.0003955174686882004
258,i,transform,3,0.0003955174686882004
259,i,count,3,0.0003955174686882004
260,i,dream,3,0.0003955174686882004
261,i,require,3,0.0003955174686882004
262,she,catch,3,0.0003955174686882004
263,i,prepare,3,0.0003955174686882004
264,i,fascinate,3,0.0003955174686882004
265,i,fear,3,0.0003955174686882004
266,she,walk,3,0.0003955174686882004
267,i,control,3,0.0003955174686882004
268,i,translate,3,0.0003955174686882004
269,i,publish,3,0.0003955174686882004
270,she,brush,3,0.0003955174686882004
271,i,divide,3,0.0003955174686882004
272,she,spend,3,0.0003955174686882004
273,i,treat,3,0.0003955174686882004
274,i,care,3,0.0003955174686882004
275,he,carry,3,0.0003955174686882004
276,i,discount,3,0.0003955174686882004
277,i,enter,3,0.0003955174686882004
278,i,coach,3,0.0003955174686882004
279,she,use,3,0.0003955174686882004
280,i,recommend,3,0.0003955174686882004
281,i,recognize,3,0.0003955174686882004
282,i,define,3,0.0003955174686882004
283,i,check,3,0.0003955174686882004
284,she,buy,3,0.0003955174686882004
285,i,email,3,0.0003955174686882004
286,she,decide,3,0.0003955174686882004
287,she,sing,3,0.0003955174686882004
288,she,hit,3,0.0003955174686882004
289,i,handle,3,0.0003955174686882004
290,he,hand,3,0.0003955174686882004
291,i,hand,3,0.0003955174686882004
292,i,guess,3,0.0003955174686882004
293,i,adapt,3,0.0003955174686882004
294,i,introduce,3,0.0003955174686882004
295,he,try,3,0.0003955174686882004
296,she,miss,3,0.0003955174686882004
297,he,lead,3,0.0003955174686882004
298,he,hit,3,0.0003955174686882004
299,i,paint,3,0.0003955174686882004
300,i,pack,3,0.0003955174686882004
301,i,owe,3,0.0003955174686882004
302,he,pay,3,0.0003955174686882004
303,i,not,3,0.0003955174686882004
304,she,remember,3,0.0003955174686882004
305,i,suggest,3,0.0003955174686882004
306,he,join,3,0.0003955174686882004
307,she,gon,3,0.0003955174686882004
308,i,admire,3,0.0003955174686882004
309,she,feed,3,0.0003955174686882004
310,i,approach,3,0.0003955174686882004
311,she,sleep,3,0.0003955174686882004
312,i,n't,3,0.0003955174686882004
313,she,refuse,3,0.0003955174686882004
314,he,refuse,3,0.0003955174686882004
315,i,strike,3,0.0003955174686882004
316,i,kill,3,0.0003955174686882004
317,he,teach,3,0.0003955174686882004
318,i,argue,3,0.0003955174686882004
319,i,allow,3,0.0003955174686882004
320,i,afford,3,0.0003955174686882004
321,he,read,3,0.0003955174686882004
322,he,grow,3,0.0003955174686882004
323,she,grab,3,0.0003955174686882004
324,i,measure,2,0.00026367831245880025
325,i,deserve,2,0.00026367831245880025
326,i,memorize,2,0.00026367831245880025
327,i,mess,2,0.00026367831245880025
328,i,doubt,2,0.00026367831245880025
329,i,recite,2,0.00026367831245880025
330,i,ignore,2,0.00026367831245880025
331,i,hide,2,0.00026367831245880025
332,i,intend,2,0.00026367831245880025
333,i,match,2,0.00026367831245880025
334,i,influence,2,0.00026367831245880025
335,i,launch,2,0.00026367831245880025
336,i,witness,2,0.00026367831245880025
337,i,represent,2,0.00026367831245880025
338,i,justify,2,0.00026367831245880025
339,i,report,2,0.00026367831245880025
340,i,remove,2,0.00026367831245880025
341,i,revisit,2,0.00026367831245880025
342,i,stay,2,0.00026367831245880025
343,i,dial,2,0.00026367831245880025
344,i,weave,2,0.00026367831245880025
345,i,rise,2,0.00026367831245880025
346,i,direct,2,0.00026367831245880025
347,i,link,2,0.00026367831245880025
348,i,suck,2,0.00026367831245880025
349,i,wake,2,0.00026367831245880025
350,i,waste,2,0.00026367831245880025
351,i,inform,2,0.00026367831245880025
352,i,mind,2,0.00026367831245880025
353,i,portray,2,0.00026367831245880025
354,i,squeeze,2,0.00026367831245880025
355,i,haunt,2,0.00026367831245880025
356,i,tear,2,0.00026367831245880025
357,i,seek,2,0.00026367831245880025
358,i,seem,2,0.00026367831245880025
359,i,propose,2,0.00026367831245880025
360,i,seize,2,0.00026367831245880025
361,i,forsake,2,0.00026367831245880025
362,i,force,2,0.00026367831245880025
363,i,project,2,0.00026367831245880025
364,i,picture,2,0.00026367831245880025
365,i,express,2,0.00026367831245880025
366,i,sign,2,0.00026367831245880025
367,i,fix,2,0.00026367831245880025
368,i,produce,2,0.00026367831245880025
369,i,pitch,2,0.00026367831245880025
370,i,touch,2,0.00026367831245880025
371,i,gather,2,0.00026367831245880025
372,i,examine,2,0.00026367831245880025
373,i,sing,2,0.00026367831245880025
374,i,re,2,0.00026367831245880025
375,i,hat,2,0.00026367831245880025
376,i,swallow,2,0.00026367831245880025
377,i,dump,2,0.00026367831245880025
378,i,earn,2,0.00026367831245880025
379,i,visualize,2,0.00026367831245880025
380,i,plug,2,0.00026367831245880025
381,i,solve,2,0.00026367831245880025
382,i,pass,2,0.00026367831245880025
383,i,encourage,2,0.00026367831245880025
384,i,observe,2,0.00026367831245880025
385,i,engage,2,0.00026367831245880025
386,i,obsess,2,0.00026367831245880025
387,i,quit,2,0.00026367831245880025
388,i,tweet,2,0.00026367831245880025
389,i,stockpile,2,0.00026367831245880025
390,she,belong,2,0.00026367831245880025
391,i,depict,2,0.00026367831245880025
392,he,stand,2,0.00026367831245880025
393,he,surprise,2,0.00026367831245880025
394,she,set,2,0.00026367831245880025
395,she,show,2,0.00026367831245880025
396,he,explain,2,0.00026367831245880025
397,he,expect,2,0.00026367831245880025
398,he,think,2,0.00026367831245880025
399,she,hear,2,0.00026367831245880025
400,he,visit,2,0.00026367831245880025
401,he,watch,2,0.00026367831245880025
402,she,force,2,0.00026367831245880025
403,i,a'walking,2,0.00026367831245880025
404,he,end,2,0.00026367831245880025
405,i,achieve,2,0.00026367831245880025
406,i,adore,2,0.00026367831245880025
407,i,advise,2,0.00026367831245880025
408,he,earn,2,0.00026367831245880025
409,i,approve,2,0.00026367831245880025
410,he,drink,2,0.00026367831245880025
411,i,assemble,2,0.00026367831245880025
412,she,stop,2,0.00026367831245880025
413,i,assign,2,0.00026367831245880025
414,i,bear,2,0.00026367831245880025
415,i,beat,2,0.00026367831245880025
416,she,thank,2,0.00026367831245880025
417,she,think,2,0.00026367831245880025
418,he,decide,2,0.00026367831245880025
419,she,throw,2,0.00026367831245880025
420,she,lay,2,0.00026367831245880025
421,he,speak,2,0.00026367831245880025
422,she,transform,2,0.00026367831245880025
423,he,hide,2,0.00026367831245880025
424,he,possess,2,0.00026367831245880025
425,she,point,2,0.00026367831245880025
426,he,name,2,0.00026367831245880025
427,he,mutilate,2,0.00026367831245880025
428,he,pull,2,0.00026367831245880025
429,she,reach,2,0.00026367831245880025
430,he,raise,2,0.00026367831245880025
431,he,move,2,0.00026367831245880025
432,she,read,2,0.00026367831245880025
433,she,pay,2,0.00026367831245880025
434,she,realize,2,0.00026367831245880025
435,he,remember,2,0.00026367831245880025
436,i,deny,2,0.00026367831245880025
437,he,let,2,0.00026367831245880025
438,he,report,2,0.00026367831245880025
439,he,lay,2,0.00026367831245880025
440,he,represent,2,0.00026367831245880025
441,he,invite,2,0.00026367831245880025
442,he,inject,2,0.00026367831245880025
443,she,meet,2,0.00026367831245880025
444,she,mean,2,0.00026367831245880025
445,she,marry,2,0.00026367831245880025
446,he,set,2,0.00026367831245880025
447,he,shake,2,0.00026367831245880025
448,he,share,2,0.00026367831245880025
449,he,shoot,2,0.00026367831245880025
450,he,hold,2,0.00026367831245880025
451,she,dig,2,0.00026367831245880025
452,he,pass,2,0.00026367831245880025
453,he,bury,2,0.00026367831245880025
454,she,try,2,0.00026367831245880025
455,he,buy,2,0.00026367831245880025
456,she,wield,2,0.00026367831245880025
457,she,collect,2,0.00026367831245880025
458,she,become,2,0.00026367831245880025
459,she,choose,2,0.00026367831245880025
460,i,cry,2,0.00026367831245880025
461,i,close,2,0.00026367831245880025
462,she,allow,2,0.00026367831245880025
463,i,crack,2,0.00026367831245880025
464,he,blow,2,0.00026367831245880025
465,she,chase,2,0.00026367831245880025
466,she,carry,2,0.00026367831245880025
467,i,commission,2,0.00026367831245880025
468,he,believe,2,0.00026367831245880025
469,he,begin,2,0.00026367831245880025
470,i,contribute,2,0.00026367831245880025
471,i,resent,2,0.00026367831245880025
472,she,compare,2,0.00026367831245880025
473,i,contact,2,0.00026367831245880025
474,he,come,2,0.00026367831245880025
475,i,catch,2,0.00026367831245880025
476,she,cover,2,0.00026367831245880025
477,he,coach,2,0.00026367831245880025
478,i,carve,2,0.00026367831245880025
479,i,denounce,2,0.00026367831245880025
480,i,delete,2,0.00026367831245880025
481,i,solicit,1,0.00013183915622940013
482,she,question,1,0.00013183915622940013
483,i,round,1,0.00013183915622940013
484,she,publish,1,0.00013183915622940013
485,she,repurposes,1,0.00013183915622940013
486,i,retain,1,0.00013183915622940013
487,i,roll,1,0.00013183915622940013
488,i,socialize,1,0.00013183915622940013
489,i,snap,1,0.00013183915622940013
490,i,ruin,1,0.00013183915622940013
491,she,wear,1,0.00013183915622940013
492,she,promote,1,0.00013183915622940013
493,i,smile,1,0.00013183915622940013
494,i,slit,1,0.00013183915622940013
495,i,stagger,1,0.00013183915622940013
496,i,slave,1,0.00013183915622940013
497,i,rush,1,0.00013183915622940013
498,she,reply,1,0.00013183915622940013
499,she,repeat,1,0.00013183915622940013
500,she,whisper,1,0.00013183915622940013
501,she,record,1,0.00013183915622940013
502,i,spread,1,0.00013183915622940013
503,i,restrict,1,0.00013183915622940013
504,i,restart,1,0.00013183915622940013
505,she,rap,1,0.00013183915622940013
506,i,spill,1,0.00013183915622940013
507,she,win,1,0.00013183915622940013
508,i,stag,1,0.00013183915622940013
509,she,recall,1,0.00013183915622940013
510,she,refer,1,0.00013183915622940013
511,i,reveal,1,0.00013183915622940013
512,she,wind,1,0.00013183915622940013
513,she,witness,1,0.00013183915622940013
514,she,release,1,0.00013183915622940013
515,she,work,1,0.00013183915622940013
516,she,whistle,1,0.00013183915622940013
517,she,raise,1,0.00013183915622940013
518,i,ride,1,0.00013183915622940013
519,she,remind,1,0.00013183915622940013
520,i,seed,1,0.00013183915622940013
521,she,watch,1,0.00013183915622940013
522,she,respect,1,0.00013183915622940013
523,i,sail,1,0.00013183915622940013
524,i,scar,1,0.00013183915622940013
525,she,speak,1,0.00013183915622940013
526,i,shake,1,0.00013183915622940013
527,she,program,1,0.00013183915622940013
528,i,separate,1,0.00013183915622940013
529,she,squeal,1,0.00013183915622940013
530,i,screw,1,0.00013183915622940013
531,she,trust,1,0.00013183915622940013
532,she,treasure,1,0.00013183915622940013
533,i,scrutinize,1,0.00013183915622940013
534,she,travel,1,0.00013183915622940013
535,i,sense,1,0.00013183915622940013
536,she,study,1,0.00013183915622940013
537,she,switch,1,0.00013183915622940013
538,she,talk,1,0.00013183915622940013
539,she,taunt,1,0.00013183915622940013
540,she,tease,1,0.00013183915622940013
541,i,select,1,0.00013183915622940013
542,i,sculpt,1,0.00013183915622940013
543,she,transmit,1,0.00013183915622940013
544,she,tie,1,0.00013183915622940013
545,i,shape,1,0.00013183915622940013
546,she,spare,1,0.00013183915622940013
547,i,shed,1,0.00013183915622940013
548,she,scrap,1,0.00013183915622940013
549,she,restrict,1,0.00013183915622940013
550,i,salute,1,0.00013183915622940013
551,i,satisfy,1,0.00013183915622940013
552,i,slather,1,0.00013183915622940013
553,i,ski,1,0.00013183915622940013
554,she,retain,1,0.00013183915622940013
555,she,touch,1,0.00013183915622940013
556,she,roam,1,0.00013183915622940013
557,she,row,1,0.00013183915622940013
558,she,send,1,0.00013183915622940013
559,i,ship,1,0.00013183915622940013
560,she,wait,1,0.00013183915622940013
561,she,sit,1,0.00013183915622940013
562,she,slam,1,0.00013183915622940013
563,i,shove,1,0.00013183915622940013
564,she,smack,1,0.00013183915622940013
565,she,volunteer,1,0.00013183915622940013
566,i,shock,1,0.00013183915622940013
567,she,sob,1,0.00013183915622940013
568,she,visit,1,0.00013183915622940013
569,i,sew,1,0.00013183915622940013
570,i,strive,1,0.00013183915622940013
571,she,produce,1,0.00013183915622940013
572,she,distribute,1,0.00013183915622940013
573,she,confuse,1,0.00013183915622940013
574,she,consider,1,0.00013183915622940013
575,i,tune,1,0.00013183915622940013
576,she,convince,1,0.00013183915622940013
577,she,cook,1,0.00013183915622940013
578,i,trawl,1,0.00013183915622940013
579,she,cry,1,0.00013183915622940013
580,she,cut,1,0.00013183915622940013
581,she,date,1,0.00013183915622940013
582,she,deal,1,0.00013183915622940013
583,she,deserve,1,0.00013183915622940013
584,she,diagnose,1,0.00013183915622940013
585,she,die,1,0.00013183915622940013
586,i,trade,1,0.00013183915622940013
587,i,stake,1,0.00013183915622940013
588,she,draw,1,0.00013183915622940013
589,she,drive,1,0.00013183915622940013
590,she,drop,1,0.00013183915622940013
591,she,eat,1,0.00013183915622940013
592,she,encourage,1,0.00013183915622940013
593,she,end,1,0.00013183915622940013
594,i,title,1,0.00013183915622940013
595,she,endure,1,0.00013183915622940013
596,she,engineer,1,0.00013183915622940013
597,i,tie,1,0.00013183915622940013
598,she,explain,1,0.00013183915622940013
599,she,explore,1,0.00013183915622940013
600,she,exsanguinates,1,0.00013183915622940013
601,she,concentrate,1,0.00013183915622940013
602,she,communicate,1,0.00013183915622940013
603,i,unload,1,0.00013183915622940013
604,she,circumcise,1,0.00013183915622940013
605,i,wipe,1,0.00013183915622940013
606,i,wrap,1,0.00013183915622940013
607,i,yank,1,0.00013183915622940013
608,i,yell,1,0.00013183915622940013
609,i,whisper,1,0.00013183915622940013
610,she,'s,1,0.00013183915622940013
611,she,absorb,1,0.00013183915622940013
612,she,address,1,0.00013183915622940013
613,she,adopt,1,0.00013183915622940013
614,she,aim,1,0.00013183915622940013
615,she,apply,1,0.00013183915622940013
616,she,assign,1,0.00013183915622940013
617,she,attempt,1,0.00013183915622940013
618,i,warn,1,0.00013183915622940013
619,she,be,1,0.00013183915622940013
620,she,bear,1,0.00013183915622940013
621,she,beat,1,0.00013183915622940013
622,she,believe,1,0.00013183915622940013
623,i,wager,1,0.00013183915622940013
624,she,bend,1,0.00013183915622940013
625,she,brainwash,1,0.00013183915622940013
626,she,break,1,0.00013183915622940013
627,she,build,1,0.00013183915622940013
628,i,urge,1,0.00013183915622940013
629,i,upgrade,1,0.00013183915622940013
630,i,update,1,0.00013183915622940013
631,i,unveil,1,0.00013183915622940013
632,she,fascinate,1,0.00013183915622940013
633,she,fear,1,0.00013183915622940013
634,she,feel,1,0.00013183915622940013
635,she,mix,1,0.00013183915622940013
636,she,move,1,0.00013183915622940013
637,i,succeed,1,0.00013183915622940013
638,i,stun,1,0.00013183915622940013
639,she,murmur,1,0.00013183915622940013
640,she,name,1,0.00013183915622940013
641,i,struggle,1,0.00013183915622940013
642,i,structure,1,0.00013183915622940013
643,i,stroll,1,0.00013183915622940013
644,she,need,1,0.00013183915622940013
645,she,own,1,0.00013183915622940013
646,she,pack,1,0.00013183915622940013
647,she,partner,1,0.00013183915622940013
648,she,pass,1,0.00013183915622940013
649,i,stitch,1,0.00013183915622940013
650,i,stick,1,0.00013183915622940013
651,she,perceive,1,0.00013183915622940013
652,i,steal,1,0.00013183915622940013
653,she,pick,1,0.00013183915622940013
654,she,place,1,0.00013183915622940013
655,she,plan,1,0.00013183915622940013
656,i,startle,1,0.00013183915622940013
657,she,plant,1,0.00013183915622940013
658,she,play,1,0.00013183915622940013
659,she,portray,1,0.00013183915622940013
660,she,possess,1,0.00013183915622940013
661,she,press,1,0.00013183915622940013
662,she,prioritize,1,0.00013183915622940013
663,she,mount,1,0.00013183915622940013
664,she,manage,1,0.00013183915622940013
665,i,tease,1,0.00013183915622940013
666,i,suffer,1,0.00013183915622940013
667,she,felt,1,0.00013183915622940013
668,she,figure,1,0.00013183915622940013
669,she,fill,1,0.00013183915622940013
670,she,fit,1,0.00013183915622940013
671,she,found,1,0.00013183915622940013
672,she,grow,1,0.00013183915622940013
673,she,hang,1,0.00013183915622940013
674,i,tag,1,0.00013183915622940013
675,she,hug,1,0.00013183915622940013
676,i,switch,1,0.00013183915622940013
677,she,instal,1,0.00013183915622940013
678,i,sway,1,0.00013183915622940013
679,she,interview,1,0.00013183915622940013
680,she,invent,1,0.00013183915622940013
681,i,sustain,1,0.00013183915622940013
682,she,jump,1,0.00013183915622940013
683,she,knock,1,0.00013183915622940013
684,she,laugh,1,0.00013183915622940013
685,she,let,1,0.00013183915622940013
686,she,lie,1,0.00013183915622940013
687,she,limit,1,0.00013183915622940013
688,i,suspect,1,0.00013183915622940013
689,i,surround,1,0.00013183915622940013
690,i,surprise,1,0.00013183915622940013
691,she,lose,1,0.00013183915622940013
692,she,lure,1,0.00013183915622940013
693,i,suffocate,1,0.00013183915622940013
694,i,resist,1,0.00013183915622940013
695,he,abuse,1,0.00013183915622940013
696,i,research,1,0.00013183915622940013
697,he,stun,1,0.00013183915622940013
698,he,slash,1,0.00013183915622940013
699,he,sling,1,0.00013183915622940013
700,he,speed,1,0.00013183915622940013
701,he,spike,1,0.00013183915622940013
702,he,stack,1,0.00013183915622940013
703,he,strike,1,0.00013183915622940013
704,he,strip,1,0.00013183915622940013
705,he,struggle,1,0.00013183915622940013
706,he,study,1,0.00013183915622940013
707,he,suffer,1,0.00013183915622940013
708,he,tug,1,0.00013183915622940013
709,he,suppose,1,0.00013183915622940013
710,he,surmise,1,0.00013183915622940013
711,he,survive,1,0.00013183915622940013
712,he,talk,1,0.00013183915622940013
713,he,tend,1,0.00013183915622940013
714,he,thrill,1,0.00013183915622940013
715,he,throw,1,0.00013183915622940013
716,he,topple,1,0.00013183915622940013
717,he,toss,1,0.00013183915622940013
718,he,sign,1,0.00013183915622940013
719,he,shut,1,0.00013183915622940013
720,he,shift,1,0.00013183915622940013
721,he,shame,1,0.00013183915622940013
722,he,receive,1,0.00013183915622940013
723,he,recognize,1,0.00013183915622940013
724,he,record,1,0.00013183915622940013
725,he,rectify,1,0.00013183915622940013
726,he,redefine,1,0.00013183915622940013
727,he,reject,1,0.00013183915622940013
728,he,relieve,1,0.00013183915622940013
729,he,repair,1,0.00013183915622940013
730,he,repeat,1,0.00013183915622940013
731,he,require,1,0.00013183915622940013
732,he,resemble,1,0.00013183915622940013
733,he,resume,1,0.00013183915622940013
734,he,risk,1,0.00013183915622940013
735,he,roll,1,0.00013183915622940013
736,he,save,1,0.00013183915622940013
737,he,scratch,1,0.00013183915622940013
738,he,sell,1,0.00013183915622940013
739,he,send,1,0.00013183915622940013
740,he,serve,1,0.00013183915622940013
